   1.9620000e+03	   1.0000000e+00	   1.9620420e+03	   3.1794000e+02	   3.1794000e+02	   3.1806000e+02	  -1.0000000e+00	
   1.9620000e+03	   2.0000000e+00	   1.9621250e+03	   3.1856000e+02	   3.1856000e+02	   3.1811000e+02	  -1.0000000e+00	
   1.9620000e+03	   3.0000000e+00	   1.9622080e+03	   3.1968000e+02	   3.1968000e+02	   3.1857000e+02	  -1.0000000e+00	
   1.9620000e+03	   4.0000000e+00	   1.9622920e+03	   3.2063000e+02	   3.2063000e+02	   3.1845000e+02	  -1.0000000e+00	
   1.9620000e+03	   5.0000000e+00	   1.9623750e+03	   3.2101000e+02	   3.2101000e+02	   3.1820000e+02	  -1.0000000e+00	
   1.9620000e+03	   6.0000000e+00	   1.9624580e+03	   3.2055000e+02	   3.2055000e+02	   3.1827000e+02	  -1.0000000e+00	
   1.9620000e+03	   7.0000000e+00	   1.9625420e+03	   3.1958000e+02	   3.1958000e+02	   3.1867000e+02	  -1.0000000e+00	
   1.9620000e+03	   8.0000000e+00	   1.9626250e+03	   3.1740000e+02	   3.1740000e+02	   3.1848000e+02	  -1.0000000e+00	
   1.9620000e+03	   9.0000000e+00	   1.9627080e+03	   3.1626000e+02	   3.1626000e+02	   3.1903000e+02	  -1.0000000e+00	
   1.9620000e+03	   1.0000000e+01	   1.9627920e+03	   3.1542000e+02	   3.1542000e+02	   3.1833000e+02	  -1.0000000e+00	
   1.9620000e+03	   1.1000000e+01	   1.9628750e+03	   3.1669000e+02	   3.1669000e+02	   3.1862000e+02	  -1.0000000e+00	
   1.9620000e+03	   1.2000000e+01	   1.9629580e+03	   3.1769000e+02	   3.1769000e+02	   3.1861000e+02	  -1.0000000e+00	
   1.9630000e+03	   1.0000000e+00	   1.9630420e+03	   3.1874000e+02	   3.1874000e+02	   3.1891000e+02	  -1.0000000e+00	
   1.9630000e+03	   2.0000000e+00	   1.9631250e+03	   3.1908000e+02	   3.1908000e+02	   3.1868000e+02	  -1.0000000e+00	
   1.9630000e+03	   3.0000000e+00	   1.9632080e+03	   3.1986000e+02	   3.1986000e+02	   3.1869000e+02	  -1.0000000e+00	
   1.9630000e+03	   4.0000000e+00	   1.9632920e+03	   3.2139000e+02	   3.2139000e+02	   3.1909000e+02	  -1.0000000e+00	
   1.9630000e+03	   5.0000000e+00	   1.9633750e+03	   3.2225000e+02	   3.2225000e+02	   3.1939000e+02	  -1.0000000e+00	
   1.9630000e+03	   6.0000000e+00	   1.9634580e+03	   3.2147000e+02	   3.2147000e+02	   3.1916000e+02	  -1.0000000e+00	
   1.9630000e+03	   7.0000000e+00	   1.9635420e+03	   3.1974000e+02	   3.1974000e+02	   3.1877000e+02	  -1.0000000e+00	
   1.9630000e+03	   8.0000000e+00	   1.9636250e+03	   3.1777000e+02	   3.1777000e+02	   3.1883000e+02	  -1.0000000e+00	
   1.9630000e+03	   9.0000000e+00	   1.9637080e+03	   3.1621000e+02	   3.1621000e+02	   3.1906000e+02	  -1.0000000e+00	
   1.9630000e+03	   1.0000000e+01	   1.9637920e+03	   3.1599000e+02	   3.1599000e+02	   3.1900000e+02	  -1.0000000e+00	
   1.9630000e+03	   1.1000000e+01	   1.9638750e+03	   3.1712000e+02	   3.1712000e+02	   3.1910000e+02	  -1.0000000e+00	
   1.9630000e+03	   1.2000000e+01	   1.9639580e+03	   3.1831000e+02	   3.1831000e+02	   3.1925000e+02	  -1.0000000e+00	
   1.9640000e+03	   1.0000000e+00	   1.9640420e+03	   3.1957000e+02	   3.1957000e+02	   3.1967000e+02	  -1.0000000e+00	
   1.9640000e+03	   2.0000000e+00	   1.9641250e+03	  -9.9990000e+01	   3.2007000e+02	   3.1961000e+02	  -1.0000000e+00	
   1.9640000e+03	   3.0000000e+00	   1.9642080e+03	  -9.9990000e+01	   3.2073000e+02	   3.1955000e+02	  -1.0000000e+00	
   1.9640000e+03	   4.0000000e+00	   1.9642920e+03	  -9.9990000e+01	   3.2177000e+02	   3.1948000e+02	  -1.0000000e+00	
   1.9640000e+03	   5.0000000e+00	   1.9643750e+03	   3.2225000e+02	   3.2225000e+02	   3.1942000e+02	  -1.0000000e+00	
   1.9640000e+03	   6.0000000e+00	   1.9644580e+03	   3.2189000e+02	   3.2189000e+02	   3.1969000e+02	  -1.0000000e+00	
   1.9640000e+03	   7.0000000e+00	   1.9645420e+03	   3.2044000e+02	   3.2044000e+02	   3.1958000e+02	  -1.0000000e+00	
   1.9640000e+03	   8.0000000e+00	   1.9646250e+03	   3.1870000e+02	   3.1870000e+02	   3.1981000e+02	  -1.0000000e+00	
   1.9640000e+03	   9.0000000e+00	   1.9647080e+03	   3.1670000e+02	   3.1670000e+02	   3.1956000e+02	  -1.0000000e+00	
   1.9640000e+03	   1.0000000e+01	   1.9647920e+03	   3.1679000e+02	   3.1679000e+02	   3.1978000e+02	  -1.0000000e+00	
   1.9640000e+03	   1.1000000e+01	   1.9648750e+03	   3.1779000e+02	   3.1779000e+02	   3.1972000e+02	  -1.0000000e+00	
   1.9640000e+03	   1.2000000e+01	   1.9649580e+03	   3.1871000e+02	   3.1871000e+02	   3.1959000e+02	  -1.0000000e+00	
   1.9650000e+03	   1.0000000e+00	   1.9650420e+03	   3.1944000e+02	   3.1944000e+02	   3.1948000e+02	  -1.0000000e+00	
   1.9650000e+03	   2.0000000e+00	   1.9651250e+03	   3.2044000e+02	   3.2044000e+02	   3.1997000e+02	  -1.0000000e+00	
   1.9650000e+03	   3.0000000e+00	   1.9652080e+03	   3.2089000e+02	   3.2089000e+02	   3.1965000e+02	  -1.0000000e+00	
   1.9650000e+03	   4.0000000e+00	   1.9652920e+03	   3.2213000e+02	   3.2213000e+02	   3.1980000e+02	  -1.0000000e+00	
   1.9650000e+03	   5.0000000e+00	   1.9653750e+03	   3.2216000e+02	   3.2216000e+02	   3.1936000e+02	  -1.0000000e+00	
   1.9650000e+03	   6.0000000e+00	   1.9654580e+03	   3.2187000e+02	   3.2187000e+02	   3.1965000e+02	  -1.0000000e+00	
   1.9650000e+03	   7.0000000e+00	   1.9655420e+03	   3.2139000e+02	   3.2139000e+02	   3.2051000e+02	  -1.0000000e+00	
   1.9650000e+03	   8.0000000e+00	   1.9656250e+03	   3.1881000e+02	   3.1881000e+02	   3.1993000e+02	  -1.0000000e+00	
   1.9650000e+03	   9.0000000e+00	   1.9657080e+03	   3.1781000e+02	   3.1781000e+02	   3.2068000e+02	  -1.0000000e+00	
   1.9650000e+03	   1.0000000e+01	   1.9657920e+03	   3.1730000e+02	   3.1730000e+02	   3.2036000e+02	  -1.0000000e+00	
   1.9650000e+03	   1.1000000e+01	   1.9658750e+03	   3.1887000e+02	   3.1887000e+02	   3.2087000e+02	  -1.0000000e+00	
   1.9650000e+03	   1.2000000e+01	   1.9659580e+03	   3.1942000e+02	   3.1942000e+02	   3.2026000e+02	  -1.0000000e+00	
   1.9660000e+03	   1.0000000e+00	   1.9660420e+03	   3.2062000e+02	   3.2062000e+02	   3.2063000e+02	  -1.0000000e+00	
   1.9660000e+03	   2.0000000e+00	   1.9661250e+03	   3.2159000e+02	   3.2159000e+02	   3.2110000e+02	  -1.0000000e+00	
   1.9660000e+03	   3.0000000e+00	   1.9662080e+03	   3.2239000e+02	   3.2239000e+02	   3.2116000e+02	  -1.0000000e+00	
   1.9660000e+03	   4.0000000e+00	   1.9662920e+03	   3.2387000e+02	   3.2387000e+02	   3.2151000e+02	  -1.0000000e+00	
   1.9660000e+03	   5.0000000e+00	   1.9663750e+03	   3.2401000e+02	   3.2401000e+02	   3.2118000e+02	  -1.0000000e+00	
   1.9660000e+03	   6.0000000e+00	   1.9664580e+03	   3.2375000e+02	   3.2375000e+02	   3.2152000e+02	  -1.0000000e+00	
   1.9660000e+03	   7.0000000e+00	   1.9665420e+03	   3.2239000e+02	   3.2239000e+02	   3.2149000e+02	  -1.0000000e+00	
   1.9660000e+03	   8.0000000e+00	   1.9666250e+03	   3.2037000e+02	   3.2037000e+02	   3.2150000e+02	  -1.0000000e+00	
   1.9660000e+03	   9.0000000e+00	   1.9667080e+03	   3.1864000e+02	   3.1864000e+02	   3.2154000e+02	  -1.0000000e+00	
   1.9660000e+03	   1.0000000e+01	   1.9667920e+03	   3.1810000e+02	   3.1810000e+02	   3.2118000e+02	  -1.0000000e+00	
   1.9660000e+03	   1.1000000e+01	   1.9668750e+03	   3.1979000e+02	   3.1979000e+02	   3.2184000e+02	  -1.0000000e+00	
   1.9660000e+03	   1.2000000e+01	   1.9669580e+03	   3.2108000e+02	   3.2108000e+02	   3.2195000e+02	  -1.0000000e+00	
   1.9670000e+03	   1.0000000e+00	   1.9670420e+03	   3.2207000e+02	   3.2207000e+02	   3.2207000e+02	  -1.0000000e+00	
   1.9670000e+03	   2.0000000e+00	   1.9671250e+03	   3.2250000e+02	   3.2250000e+02	   3.2194000e+02	  -1.0000000e+00	
   1.9670000e+03	   3.0000000e+00	   1.9672080e+03	   3.2304000e+02	   3.2304000e+02	   3.2172000e+02	  -1.0000000e+00	
   1.9670000e+03	   4.0000000e+00	   1.9672920e+03	   3.2442000e+02	   3.2442000e+02	   3.2205000e+02	  -1.0000000e+00	
   1.9670000e+03	   5.0000000e+00	   1.9673750e+03	   3.2500000e+02	   3.2500000e+02	   3.2227000e+02	  -1.0000000e+00	
   1.9670000e+03	   6.0000000e+00	   1.9674580e+03	   3.2409000e+02	   3.2409000e+02	   3.2194000e+02	  -1.0000000e+00	
   1.9670000e+03	   7.0000000e+00	   1.9675420e+03	   3.2255000e+02	   3.2255000e+02	   3.2166000e+02	  -1.0000000e+00	
   1.9670000e+03	   8.0000000e+00	   1.9676250e+03	   3.2092000e+02	   3.2092000e+02	   3.2204000e+02	  -1.0000000e+00	
   1.9670000e+03	   9.0000000e+00	   1.9677080e+03	   3.1931000e+02	   3.1931000e+02	   3.2219000e+02	  -1.0000000e+00	
   1.9670000e+03	   1.0000000e+01	   1.9677920e+03	   3.1931000e+02	   3.1931000e+02	   3.2236000e+02	  -1.0000000e+00	
   1.9670000e+03	   1.1000000e+01	   1.9678750e+03	   3.2072000e+02	   3.2072000e+02	   3.2278000e+02	  -1.0000000e+00	
   1.9670000e+03	   1.2000000e+01	   1.9679580e+03	   3.2196000e+02	   3.2196000e+02	   3.2286000e+02	  -1.0000000e+00	
   1.9680000e+03	   1.0000000e+00	   1.9680420e+03	   3.2257000e+02	   3.2257000e+02	   3.2255000e+02	  -1.0000000e+00	
   1.9680000e+03	   2.0000000e+00	   1.9681250e+03	   3.2315000e+02	   3.2315000e+02	   3.2256000e+02	  -1.0000000e+00	
   1.9680000e+03	   3.0000000e+00	   1.9682080e+03	   3.2389000e+02	   3.2389000e+02	   3.2259000e+02	  -1.0000000e+00	
   1.9680000e+03	   4.0000000e+00	   1.9682920e+03	   3.2502000e+02	   3.2502000e+02	   3.2273000e+02	  -1.0000000e+00	
   1.9680000e+03	   5.0000000e+00	   1.9683750e+03	   3.2557000e+02	   3.2557000e+02	   3.2287000e+02	  -1.0000000e+00	
   1.9680000e+03	   6.0000000e+00	   1.9684580e+03	   3.2536000e+02	   3.2536000e+02	   3.2320000e+02	  -1.0000000e+00	
   1.9680000e+03	   7.0000000e+00	   1.9685420e+03	   3.2414000e+02	   3.2414000e+02	   3.2325000e+02	  -1.0000000e+00	
   1.9680000e+03	   8.0000000e+00	   1.9686250e+03	   3.2203000e+02	   3.2203000e+02	   3.2315000e+02	  -1.0000000e+00	
   1.9680000e+03	   9.0000000e+00	   1.9687080e+03	   3.2041000e+02	   3.2041000e+02	   3.2331000e+02	  -1.0000000e+00	
   1.9680000e+03	   1.0000000e+01	   1.9687920e+03	   3.2025000e+02	   3.2025000e+02	   3.2332000e+02	  -1.0000000e+00	
   1.9680000e+03	   1.1000000e+01	   1.9688750e+03	   3.2131000e+02	   3.2131000e+02	   3.2332000e+02	  -1.0000000e+00	
   1.9680000e+03	   1.2000000e+01	   1.9689580e+03	   3.2284000e+02	   3.2284000e+02	   3.2369000e+02	  -1.0000000e+00	
   1.9690000e+03	   1.0000000e+00	   1.9690420e+03	   3.2400000e+02	   3.2400000e+02	   3.2398000e+02	  -1.0000000e+00	
   1.9690000e+03	   2.0000000e+00	   1.9691250e+03	   3.2442000e+02	   3.2442000e+02	   3.2389000e+02	  -1.0000000e+00	
   1.9690000e+03	   3.0000000e+00	   1.9692080e+03	   3.2564000e+02	   3.2564000e+02	   3.2441000e+02	  -1.0000000e+00	
   1.9690000e+03	   4.0000000e+00	   1.9692920e+03	   3.2666000e+02	   3.2666000e+02	   3.2435000e+02	  -1.0000000e+00	
   1.9690000e+03	   5.0000000e+00	   1.9693750e+03	   3.2734000e+02	   3.2734000e+02	   3.2457000e+02	  -1.0000000e+00	
   1.9690000e+03	   6.0000000e+00	   1.9694580e+03	   3.2676000e+02	   3.2676000e+02	   3.2463000e+02	  -1.0000000e+00	
   1.9690000e+03	   7.0000000e+00	   1.9695420e+03	   3.2588000e+02	   3.2588000e+02	   3.2508000e+02	  -1.0000000e+00	
   1.9690000e+03	   8.0000000e+00	   1.9696250e+03	   3.2367000e+02	   3.2367000e+02	   3.2480000e+02	  -1.0000000e+00	
   1.9690000e+03	   9.0000000e+00	   1.9697080e+03	   3.2238000e+02	   3.2238000e+02	   3.2528000e+02	  -1.0000000e+00	
   1.9690000e+03	   1.0000000e+01	   1.9697920e+03	   3.2178000e+02	   3.2178000e+02	   3.2484000e+02	  -1.0000000e+00	
   1.9690000e+03	   1.1000000e+01	   1.9698750e+03	   3.2285000e+02	   3.2285000e+02	   3.2478000e+02	  -1.0000000e+00	
   1.9690000e+03	   1.2000000e+01	   1.9699580e+03	   3.2411000e+02	   3.2411000e+02	   3.2488000e+02	  -1.0000000e+00	
   1.9700000e+03	   1.0000000e+00	   1.9700420e+03	   3.2503000e+02	   3.2503000e+02	   3.2504000e+02	  -1.0000000e+00	
   1.9700000e+03	   2.0000000e+00	   1.9701250e+03	   3.2599000e+02	   3.2599000e+02	   3.2542000e+02	  -1.0000000e+00	
   1.9700000e+03	   3.0000000e+00	   1.9702080e+03	   3.2687000e+02	   3.2687000e+02	   3.2569000e+02	  -1.0000000e+00	
   1.9700000e+03	   4.0000000e+00	   1.9702920e+03	   3.2813000e+02	   3.2813000e+02	   3.2586000e+02	  -1.0000000e+00	
   1.9700000e+03	   5.0000000e+00	   1.9703750e+03	   3.2807000e+02	   3.2807000e+02	   3.2527000e+02	  -1.0000000e+00	
   1.9700000e+03	   6.0000000e+00	   1.9704580e+03	   3.2766000e+02	   3.2766000e+02	   3.2552000e+02	  -1.0000000e+00	
   1.9700000e+03	   7.0000000e+00	   1.9705420e+03	   3.2635000e+02	   3.2635000e+02	   3.2551000e+02	  -1.0000000e+00	
   1.9700000e+03	   8.0000000e+00	   1.9706250e+03	   3.2469000e+02	   3.2469000e+02	   3.2576000e+02	  -1.0000000e+00	
   1.9700000e+03	   9.0000000e+00	   1.9707080e+03	   3.2310000e+02	   3.2310000e+02	   3.2593000e+02	  -1.0000000e+00	
   1.9700000e+03	   1.0000000e+01	   1.9707920e+03	   3.2316000e+02	   3.2316000e+02	   3.2615000e+02	  -1.0000000e+00	
   1.9700000e+03	   1.1000000e+01	   1.9708750e+03	   3.2398000e+02	   3.2398000e+02	   3.2596000e+02	  -1.0000000e+00	
   1.9700000e+03	   1.2000000e+01	   1.9709580e+03	   3.2513000e+02	   3.2513000e+02	   3.2606000e+02	  -1.0000000e+00	
   1.9710000e+03	   1.0000000e+00	   1.9710420e+03	   3.2617000e+02	   3.2617000e+02	   3.2625000e+02	  -1.0000000e+00	
   1.9710000e+03	   2.0000000e+00	   1.9711250e+03	   3.2668000e+02	   3.2668000e+02	   3.2610000e+02	  -1.0000000e+00	
   1.9710000e+03	   3.0000000e+00	   1.9712080e+03	   3.2718000e+02	   3.2718000e+02	   3.2594000e+02	  -1.0000000e+00	
   1.9710000e+03	   4.0000000e+00	   1.9712920e+03	   3.2778000e+02	   3.2778000e+02	   3.2547000e+02	  -1.0000000e+00	
   1.9710000e+03	   5.0000000e+00	   1.9713750e+03	   3.2892000e+02	   3.2892000e+02	   3.2611000e+02	  -1.0000000e+00	
   1.9710000e+03	   6.0000000e+00	   1.9714580e+03	   3.2857000e+02	   3.2857000e+02	   3.2640000e+02	  -1.0000000e+00	
   1.9710000e+03	   7.0000000e+00	   1.9715420e+03	   3.2734000e+02	   3.2734000e+02	   3.2645000e+02	  -1.0000000e+00	
   1.9710000e+03	   8.0000000e+00	   1.9716250e+03	   3.2546000e+02	   3.2546000e+02	   3.2649000e+02	  -1.0000000e+00	
   1.9710000e+03	   9.0000000e+00	   1.9717080e+03	   3.2336000e+02	   3.2336000e+02	   3.2619000e+02	  -1.0000000e+00	
   1.9710000e+03	   1.0000000e+01	   1.9717920e+03	   3.2357000e+02	   3.2357000e+02	   3.2658000e+02	  -1.0000000e+00	
   1.9710000e+03	   1.1000000e+01	   1.9718750e+03	   3.2480000e+02	   3.2480000e+02	   3.2682000e+02	  -1.0000000e+00	
   1.9710000e+03	   1.2000000e+01	   1.9719580e+03	   3.2601000e+02	   3.2601000e+02	   3.2702000e+02	  -1.0000000e+00	
   1.9720000e+03	   1.0000000e+00	   1.9720420e+03	   3.2677000e+02	   3.2677000e+02	   3.2685000e+02	  -1.0000000e+00	
   1.9720000e+03	   2.0000000e+00	   1.9721250e+03	   3.2763000e+02	   3.2763000e+02	   3.2704000e+02	  -1.0000000e+00	
   1.9720000e+03	   3.0000000e+00	   1.9722080e+03	   3.2775000e+02	   3.2775000e+02	   3.2653000e+02	  -1.0000000e+00	
   1.9720000e+03	   4.0000000e+00	   1.9722920e+03	   3.2972000e+02	   3.2972000e+02	   3.2742000e+02	  -1.0000000e+00	
   1.9720000e+03	   5.0000000e+00	   1.9723750e+03	   3.3007000e+02	   3.3007000e+02	   3.2723000e+02	  -1.0000000e+00	
   1.9720000e+03	   6.0000000e+00	   1.9724580e+03	   3.2909000e+02	   3.2909000e+02	   3.2692000e+02	  -1.0000000e+00	
   1.9720000e+03	   7.0000000e+00	   1.9725420e+03	   3.2805000e+02	   3.2805000e+02	   3.2720000e+02	  -1.0000000e+00	
   1.9720000e+03	   8.0000000e+00	   1.9726250e+03	   3.2632000e+02	   3.2632000e+02	   3.2737000e+02	  -1.0000000e+00	
   1.9720000e+03	   9.0000000e+00	   1.9727080e+03	   3.2493000e+02	   3.2493000e+02	   3.2776000e+02	  -1.0000000e+00	
   1.9720000e+03	   1.0000000e+01	   1.9727920e+03	   3.2506000e+02	   3.2506000e+02	   3.2806000e+02	  -1.0000000e+00	
   1.9720000e+03	   1.1000000e+01	   1.9728750e+03	   3.2650000e+02	   3.2650000e+02	   3.2850000e+02	  -1.0000000e+00	
   1.9720000e+03	   1.2000000e+01	   1.9729580e+03	   3.2755000e+02	   3.2755000e+02	   3.2855000e+02	  -1.0000000e+00	
   1.9730000e+03	   1.0000000e+00	   1.9730420e+03	   3.2854000e+02	   3.2854000e+02	   3.2858000e+02	  -1.0000000e+00	
   1.9730000e+03	   2.0000000e+00	   1.9731250e+03	   3.2956000e+02	   3.2956000e+02	   3.2886000e+02	  -1.0000000e+00	
   1.9730000e+03	   3.0000000e+00	   1.9732080e+03	   3.3030000e+02	   3.3030000e+02	   3.2899000e+02	  -1.0000000e+00	
   1.9730000e+03	   4.0000000e+00	   1.9732920e+03	   3.3150000e+02	   3.3150000e+02	   3.2914000e+02	  -1.0000000e+00	
   1.9730000e+03	   5.0000000e+00	   1.9733750e+03	   3.3248000e+02	   3.3248000e+02	   3.2962000e+02	  -1.0000000e+00	
   1.9730000e+03	   6.0000000e+00	   1.9734580e+03	   3.3207000e+02	   3.3207000e+02	   3.2994000e+02	  -1.0000000e+00	
   1.9730000e+03	   7.0000000e+00	   1.9735420e+03	   3.3087000e+02	   3.3087000e+02	   3.3005000e+02	  -1.0000000e+00	
   1.9730000e+03	   8.0000000e+00	   1.9736250e+03	   3.2931000e+02	   3.2931000e+02	   3.3042000e+02	  -1.0000000e+00	
   1.9730000e+03	   9.0000000e+00	   1.9737080e+03	   3.2751000e+02	   3.2751000e+02	   3.3045000e+02	  -1.0000000e+00	
   1.9730000e+03	   1.0000000e+01	   1.9737920e+03	   3.2718000e+02	   3.2718000e+02	   3.3023000e+02	  -1.0000000e+00	
   1.9730000e+03	   1.1000000e+01	   1.9738750e+03	   3.2816000e+02	   3.2816000e+02	   3.3016000e+02	  -1.0000000e+00	
   1.9730000e+03	   1.2000000e+01	   1.9739580e+03	   3.2864000e+02	   3.2864000e+02	   3.2966000e+02	  -1.0000000e+00	
   1.9740000e+03	   1.0000000e+00	   1.9740420e+03	   3.2935000e+02	   3.2935000e+02	   3.2945000e+02	  -1.0000000e+00	
   1.9740000e+03	   2.0000000e+00	   1.9741250e+03	   3.3071000e+02	   3.3071000e+02	   3.3012000e+02	  -1.0000000e+00	
   1.9740000e+03	   3.0000000e+00	   1.9742080e+03	   3.3148000e+02	   3.3148000e+02	   3.3020000e+02	  -1.0000000e+00	
   1.9740000e+03	   4.0000000e+00	   1.9742920e+03	   3.3265000e+02	   3.3265000e+02	   3.3026000e+02	  -1.0000000e+00	
